Date,Open,High,Low,Close
14-Jul-06,10782.98,10782.98,10563.76,10678.22
17-Jul-06,10647.26,10647.26,10262.57,10293.22
18-Jul-06,10336.62,10406.43,10149.85,10226.78
19-Jul-06,10320.59,10408.16,9972.73,10007.34
20-Jul-06,10189.67,10409.58,10189.67,10352.94
21-Jul-06,10336.38,10336.38,10035.24,10085.91
24-Jul-06,10042.47,10252.75,9875.35,10215.37
25-Jul-06,10351.75,10443.05,10302.62,10415.61
26-Jul-06,10465.34,10648.77,10362.61,10617.27
27-Jul-06,10671.77,10762.67,10589.68,10741.59
28-Jul-06,10787.65,10787.65,10603.83,10680.23
31-Jul-06,10759.19,10853.91,10710.29,10743.88
01-Aug-06,10737.5,10777.47,10645.99,10751.66
02-Aug-06,10747.13,10891.38,10730.13,10876.19
03-Aug-06,10929.03,11081.9,10875.87,10923.16
04-Aug-06,10939.8,11039.34,10810.04,10866.51
07-Aug-06,10863.28,10869.66,10780.01,10812.64
08-Aug-06,10839.53,11028.02,10839.53,11014.97
09-Aug-06,10990.73,11187.65,10939.21,11145.18
10-Aug-06,11175,11213.03,11051.75,11149.17
11-Aug-06,11181.34,11241.11,11069.25,11192.46
14-Aug-06,11221.86,11330.3,11221.86,11312.99
16-Aug-06,11384.05,11507.92,11384.05,11448.31
17-Aug-06,11498.47,11551.59,11379.44,11477.48
18-Aug-06,11498.51,11508.17,11409.11,11465.72
21-Aug-06,11488.03,11531.6,11375.9,11511.68
22-Aug-06,11547.42,11619.86,11460.93,11502.62
23-Aug-06,11579.92,11579.92,11374.86,11406.65
24-Aug-06,11367.74,11566.89,11297.23,11531.95
25-Aug-06,11589.35,11635.25,11542.1,11572.2
28-Aug-06,11583.73,11633.35,11552.44,11619.52
29-Aug-06,11651.96,11739.77,11651.96,11706.85
30-Aug-06,11735.05,11756.08,11643.38,11723.92
31-Aug-06,11754.07,11794.43,11675.08,11699.05
01-Sep-06,11699.57,11795.02,11666.01,11778.02
04-Sep-06,11824.49,11939.96,11824.49,11914.21
05-Sep-06,11927.42,11945.53,11847.93,11904.6
06-Sep-06,11908.53,11983.48,11904.92,11933.21
07-Sep-06,11893.33,11921.3,11815.43,11853.85
08-Sep-06,11859.44,11940.58,11825.22,11918.65
11-Sep-06,11959.56,11971.6,11505.6,11550.69
12-Sep-06,11564.95,11671.8,11444.18,11660.79
13-Sep-06,11723.78,11938.41,11723.78,11893.79
14-Sep-06,11936.8,12003.68,11892.24,11973.02
15-Sep-06,11977.69,12041.7,11847.61,12009.59
18-Sep-06,12006.19,12114.95,12006.19,12071.3
19-Sep-06,12103.44,12152.6,11915.21,11970.47
20-Sep-06,11946.32,12128.99,11833.61,12109.14
21-Sep-06,12167.91,12285.9,12167.91,12274.27
22-Sep-06,12244.41,12303.42,12170.2,12236.78
25-Sep-06,12257.27,12273.71,12145.09,12173.91
26-Sep-06,12206.79,12331.45,12160.58,12321.19
27-Sep-06,12359.01,12442.82,12339.98,12366.91
28-Sep-06,12388.66,12431.79,12340.17,12380.74
29-Sep-06,12414.66,12485.17,12381.29,12454.42
03-Oct-06,12473.79,12489.28,12343.8,12366.39
04-Oct-06,12401.09,12419.65,12178.83,12204.01
05-Oct-06,12299.21,12415.97,12299.21,12389.41
06-Oct-06,12391.26,12434.22,12357.69,12372.81
09-Oct-06,12335.82,12429.74,12261.49,12365.83
10-Oct-06,12416.43,12481.93,12341.34,12363.77
11-Oct-06,12446.72,12514.18,12301.51,12353.49
12-Oct-06,12387.89,12558.71,12315.02,12537.98
13-Oct-06,12632.62,12756.23,12632.62,12736.42
16-Oct-06,12785.03,12953.76,12785.03,12928.18
17-Oct-06,12981.53,12994.45,12819.35,12883.83
18-Oct-06,12875.38,12920.59,12830.84,12858.48
19-Oct-06,12881.8,12925.6,12654.98,12723.59
20-Oct-06,12756.41,12849.02,12679.85,12709.4
21-Oct-06,12785.29,12837.28,12714.72,12736.82
23-Oct-06,12757.31,12766.3,12612.36,12623.28
26-Oct-06,12636.16,12718.31,12636.16,12698.41
27-Oct-06,12741.85,12921.23,12741.85,12906.81
30-Oct-06,12925.43,13039.3,12844.85,13024.26
31-Oct-06,13048.76,13075.85,12907.94,12961.9
01-Nov-06,12992.62,13050.73,12937.3,13033.04
02-Nov-06,13062.52,13137.74,13014.65,13091.12
03-Nov-06,13119.34,13146.86,13017.84,13130.79
06-Nov-06,13155.11,13206.87,13111.65,13186.89
07-Nov-06,13208.79,13300.69,13135.21,13156.66
08-Nov-06,13176.08,13202.68,12950.07,13072.51
09-Nov-06,13107.78,13192.89,13069.85,13137.49
10-Nov-06,13187.51,13303.85,13104.98,13282.91
13-Nov-06,13295.24,13410.08,13287.28,13399
14-Nov-06,13439.71,13486.74,13380.77,13425.5
15-Nov-06,13476.28,13506.08,13390.79,13469.37
16-Nov-06,13500.7,13588.01,13459.28,13505.89
17-Nov-06,13678.04,13678.04,13383.43,13429.48
20-Nov-06,13390.95,13463.06,13200.36,13430.71
21-Nov-06,13434.58,13630.41,13434.58,13616.77
22-Nov-06,13625.09,13740.39,13625.09,13706.53
23-Nov-06,13667.13,13790.82,13643.47,13680.83
24-Nov-06,13669.81,13767.85,13665.52,13703.33
27-Nov-06,13716.46,13799.08,13716.46,13773.59
28-Nov-06,13690.67,13691.12,13577.38,13601.95
29-Nov-06,13649.2,13711.76,13586.04,13616.73
30-Nov-06,13630.9,13745.16,13630.58,13696.31
01-Dec-06,13729.67,13857.81,13725.78,13844.78
04-Dec-06,13846.71,13912.54,13828.51,13874.33
05-Dec-06,14028.47,14028.47,13905.65,13937.65
06-Dec-06,13951.09,14035.3,13847.67,13949
07-Dec-06,13962.94,14002.72,13915.74,13972.03
08-Dec-06,14007.67,14009.56,13756.86,13799.49
11-Dec-06,13783,13801.98,13261.73,13399.43
12-Dec-06,13413.61,13492.21,12801.65,12995.02
13-Dec-06,13011.37,13223,12830.38,13181.34
14-Dec-06,13256.81,13524.77,13239.79,13487.16
15-Dec-06,13545.6,13669.65,13545.6,13614.52
18-Dec-06,13695.6,13744.17,13416.4,13731.09
19-Dec-06,13737.36,13748.62,13237.39,13382.01
20-Dec-06,13452.69,13568.09,13232.56,13340.21
21-Dec-06,13313.91,13441.36,13182.35,13384.86
22-Dec-06,13398.13,13493.88,13362.11,13471.74
26-Dec-06,13501.44,13726.62,13490.77,13708.34
27-Dec-06,13734.01,13911.59,13734.01,13859.69
28-Dec-06,13893.29,13960.39,13819.77,13846.34
29-Dec-06,13873.03,13929.1,13770.06,13786.91
02-Jan-07,13827.77,13980.54,13797.44,13942.24
03-Jan-07,13969.45,14035.67,13897.42,14014.92
04-Jan-07,14029.04,14060.35,13850.38,13871.71
05-Jan-07,13768.79,13971.82,13763.39,13860.52
08-Jan-07,13855.89,13855.89,13599.87,13652.15
09-Jan-07,13650.96,13748.42,13493.38,13566.33
10-Jan-07,13569.57,13569.57,13336.52,13362.16
11-Jan-07,13331.38,13667.8,13303.22,13630.71
12-Jan-07,13729.07,14070.88,13729.07,14056.53
15-Jan-07,14110.44,14202.12,14103.12,14129.64
16-Jan-07,14146,14211.15,14070.65,14114.73
17-Jan-07,14116.25,14185.12,14089.63,14131.34
18-Jan-07,14165.77,14325.92,14140.35,14217.75
19-Jan-07,14271.24,14300.11,14067.52,14182.71
22-Jan-07,14217.8,14259.07,14111.75,14209.24
23-Jan-07,14212.12,14212.12,14025.74,14041.24
24-Jan-07,14069.61,14156.46,14043.54,14110.46
25-Jan-07,14151.62,14307.19,14115.4,14282.72
29-Jan-07,14306.97,14316.54,14185.92,14211.96
31-Jan-07,14219.38,14269.31,14045.61,14090.92
01-Feb-07,14124.36,14278.08,14109.91,14267.18
02-Feb-07,14293.11,14462.77,14293.11,14403.77
05-Feb-07,14432.09,14526.51,14372.36,14515.9
06-Feb-07,14541.24,14564.8,14452.78,14478.19
07-Feb-07,14493.56,14663.26,14478.45,14643.13
08-Feb-07,14690.58,14697.69,14523.16,14652.09
09-Feb-07,14684.35,14723.88,14493.67,14538.9
12-Feb-07,14529.28,14529.28,14146.22,14190.7
13-Feb-07,14168.33,14363.74,13957.7,14090.98
14-Feb-07,13990.41,14036.61,13805.36,14009.9
15-Feb-07,14107.09,14372.96,14107.09,14355.55
19-Feb-07,14406.88,14479.18,14372.07,14402.9
20-Feb-07,14449.23,14466.76,14230.47,14253.38
21-Feb-07,14199.07,14312.88,14157.72,14188.49
22-Feb-07,14200.11,14287.03,13978.05,14021.31
23-Feb-07,14071.27,14071.27,13568.08,13632.53
26-Feb-07,13684.95,13723.4,13383.88,13649.52
27-Feb-07,13703.41,13703.41,13408.56,13478.83
28-Feb-07,13045.12,13298.52,12800.91,12938.09
01-Mar-07,13013.74,13193.13,12861.35,13159.55
02-Mar-07,13139.1,13254.03,12836.75,12886.13
05-Mar-07,12716.85,12716.85,12344.44,12415.04
06-Mar-07,12573.01,12760.22,12427.13,12697.09
07-Mar-07,12792.9,12902.18,12390.46,12579.75
08-Mar-07,12649.77,13099.83,12596.86,13049.35
09-Mar-07,13107.37,13145.72,12788.16,12884.99
12-Mar-07,12916.67,13056.86,12844.99,12902.63
13-Mar-07,12924.5,13026.85,12817.62,12982.98
14-Mar-07,12694.36,12694.36,12504.1,12529.62
15-Mar-07,12655.94,12789.81,12510.75,12543.85
16-Mar-07,12570.52,12638.78,12316.1,12430.4
19-Mar-07,12484.64,12655,12426.66,12644.99
20-Mar-07,12746.94,12798.8,12674.77,12705.94
21-Mar-07,12735.91,12964.94,12664.33,12945.88
22-Mar-07,13071.81,13326.24,13071.81,13308.03
23-Mar-07,13343.57,13386.95,13196.9,13285.93
26-Mar-07,13345.73,13345.73,13090.8,13124.32
28-Mar-07,13034.27,13035.56,12861.18,12884.34
29-Mar-07,12862.53,13004.4,12832.69,12979.66
30-Mar-07,13018.21,13111.87,12984.13,13072.1
02-Apr-07,12811.93,12811.93,12425.52,12455.37
03-Apr-07,12503.75,12657.75,12481.86,12624.58
04-Apr-07,12691.24,12835.36,12691.24,12786.77
05-Apr-07,12791.6,12899.31,12711.5,12856.08
09-Apr-07,12904.85,13194,12904.85,13177.74
10-Apr-07,13236.2,13236.2,13075.48,13189.54
11-Apr-07,13221.76,13294.9,13161.21,13183.24
12-Apr-07,13127.86,13160.15,13030.87,13113.81
13-Apr-07,13163.02,13421.05,13119.88,13384.08
16-Apr-07,13479.49,13708.4,13479.49,13695.58
17-Apr-07,13733.18,13755.76,13581.04,13607.04
18-Apr-07,13602.9,13762.92,13602.9,13672.19
19-Apr-07,13538.71,13658.11,13423.64,13619.7
20-Apr-07,13684.95,13915.62,13684.95,13897.41
23-Apr-07,13972.81,14046.52,13879.39,13928.33
24-Apr-07,13893.72,14197.32,13850.07,14136.72
25-Apr-07,14141.7,14238.29,14052.17,14217.77
26-Apr-07,14273.17,14383.72,14127.18,14228.88
27-Apr-07,14219.25,14219.25,13884.53,13908.58
30-Apr-07,13823.4,13901.12,13693.59,13872.37
03-May-07,13987.77,14107.06,13987.77,14078.21
04-May-07,14129.89,14189.21,13912.92,13934.27
07-May-07,14044.71,14067.07,13861.38,13879.25
08-May-07,13886,13956.4,13741.24,13765.46
09-May-07,13771.69,13806.37,13612.04,13781.51
10-May-07,13823.36,13976.79,13745.23,13771.23
11-May-07,13691.86,13864.18,13554.34,13796.16
14-May-07,13954.41,14026.02,13924.02,13965.86
15-May-07,13948.91,14023.86,13885.46,13929.33
16-May-07,13949.81,14159.36,13936.88,14127.31
17-May-07,14217.36,14352.98,14217.36,14299.71
18-May-07,14261.47,14337.06,14201.01,14303.41
21-May-07,14362.63,14451.3,14362.63,14418.6
22-May-07,14459,14483.59,14348.26,14453.72
23-May-07,14490.03,14500.64,14325.89,14363.26
24-May-07,14344.7,14389.66,14174.05,14218.11
25-May-07,14073.61,14364.95,14046.06,14338.45
28-May-07,14467.85,14527.47,14368.4,14397.89
29-May-07,14418.98,14530.15,14372.07,14508.21
30-May-07,14501.46,14576.37,14379.21,14411.38
31-May-07,14451.31,14573.81,14448.57,14544.46
01-Jun-07,14610.28,14682.1,14539.89,14570.75
04-Jun-07,14618.78,14683.36,14465.68,14495.77
05-Jun-07,14514.2,14571.31,14432.67,14535.01
06-Jun-07,14551.53,14590.82,14234.07,14255.93
07-Jun-07,14195.84,14362.58,14139.09,14186.18
08-Jun-07,14063.94,14229.22,14010.61,14063.81
11-Jun-07,14170.81,14268.91,14057.63,14083.41
12-Jun-07,14122.33,14153.44,13946.99,14130.95
13-Jun-07,14139.92,14152.79,13968.38,14003.03
14-Jun-07,14087.91,14219.24,14087.91,14203.72
15-Jun-07,14277.61,14326.55,14112.53,14162.71
18-Jun-07,14241.76,14283.71,14057.26,14080.14
19-Jun-07,14088.58,14315.18,14058.79,14295.5
20-Jun-07,14359.96,14449.38,14347.58,14411.95
21-Jun-07,14415.56,14526.44,14406.67,14499.24
22-Jun-07,14508.63,14560.32,14441.76,14467.36
25-Jun-07,14469.43,14521.62,14424.71,14487.72
26-Jun-07,14478.75,14560.48,14478.75,14501.08
27-Jun-07,14520.19,14520.19,14407.12,14431.06
28-Jun-07,14498.05,14537.04,14435.24,14504.57
29-Jun-07,14589.52,14663.25,14574.45,14650.51
02-Jul-07,14685.16,14745.97,14638.88,14664.26
03-Jul-07,14720,14828.39,14720,14806.51
04-Jul-07,14868.14,14906.93,14790.75,14880.24
05-Jul-07,14932.53,14963.26,14731.22,14861.89
06-Jul-07,14843.43,15007.22,14826.56,14964.12
09-Jul-07,15018.71,15085.22,15005.47,15045.73
10-Jul-07,15100.13,15114.95,14966.4,15009.88
11-Jul-07,14948.15,15015.35,14829.55,14910.62
12-Jul-07,14963.53,15112.22,14963.53,15092.04
13-Jul-07,15216.83,15330.73,15216.83,15272.72
16-Jul-07,15295.03,15341.38,15239.41,15311.22
17-Jul-07,15357.6,15440.2,15272.46,15289.82
18-Jul-07,15296.06,15325.78,15160.27,15301.17
19-Jul-07,15357.38,15593.31,15357.38,15550.13
20-Jul-07,15625.63,15683.03,15524.68,15565.55
23-Jul-07,15560.57,15773.37,15477.91,15732.2
24-Jul-07,15802.19,15868.85,15742.32,15794.92
25-Jul-07,15711.87,15771.26,15572.98,15699.33
26-Jul-07,15768.28,15812.27,15654.4,15776.31
27-Jul-07,15487.76,15495.51,15159.68,15234.57
30-Jul-07,15278.03,15451.81,15135.25,15260.91
31-Jul-07,15358.69,15568.85,15224.82,15550.99
01-Aug-07,15344.02,15344.02,14910.52,14935.77
02-Aug-07,15022.87,15134.53,14896.47,14985.7
03-Aug-07,15061.13,15235.51,15061.13,15138.4
06-Aug-07,14892.6,14928.8,14705.58,14903.03
07-Aug-07,15038.03,15142.04,14901.83,14932.77
08-Aug-07,15088.07,15340.24,15088.07,15307.98
09-Aug-07,15452.44,15542.4,15062.1,15100.15
10-Aug-07,14674.92,14901.31,14570.89,14868.25
13-Aug-07,14965.65,15044.74,14869.15,15017.21
14-Aug-07,15066.71,15069.64,14964.66,15000.91
16-Aug-07,14584.92,14584.92,14345.03,14358.21
17-Aug-07,14309.37,14318.56,13779.88,14141.52
20-Aug-07,14512.28,14680.09,14406.91,14427.55
21-Aug-07,14512.19,14534.51,13941.93,13989.11
22-Aug-07,14055.4,14281.48,13870.7,14248.66
23-Aug-07,14458.33,14554.93,14128.72,14163.98
24-Aug-07,14237.26,14455.49,14163.61,14424.87
27-Aug-07,14581.35,14858.93,14581.35,14842.38
28-Aug-07,14857.65,14952.04,14751.68,14919.19
29-Aug-07,14651.49,15029.53,14592.11,14993.04
30-Aug-07,15168.69,15200.81,15053.98,15121.74
31-Aug-07,15131.36,15350.91,15131.36,15318.6
03-Sep-07,15401.99,15427.16,15323.05,15422.05
04-Sep-07,15478.53,15521.48,15389.62,15465.4
05-Sep-07,15535.35,15580.86,15407,15446.15
06-Sep-07,15383.18,15637.74,15350.18,15616.31
07-Sep-07,15655.37,15716.06,15565.22,15590.42
10-Sep-07,15413.58,15626.28,15363.53,15596.83
11-Sep-07,15668.4,15698.98,15506.1,15542.77
12-Sep-07,15608.5,15661.44,15486.81,15505.36
13-Sep-07,15547.66,15650.14,15547.66,15614.44
14-Sep-07,15713.66,15824.65,15568.36,15603.8
17-Sep-07,15664.74,15726.06,15467.46,15504.43
18-Sep-07,15547.07,15691.88,15468.8,15669.12
19-Sep-07,15940.79,16335.3,15940.79,16322.75
20-Sep-07,16341.55,16415.88,16261.36,16347.95
21-Sep-07,16352.32,16616.84,16308.09,16564.23
24-Sep-07,16697.89,16869.64,16599.66,16845.83
25-Sep-07,16890.75,16928.02,16676.98,16899.54
26-Sep-07,16969.45,17073.87,16887.07,16921.39
27-Sep-07,17059.61,17188.4,17018.56,17150.56
28-Sep-07,17152.31,17361.47,17152.31,17291.1
01-Oct-07,17356.99,17425.34,17144.58,17328.62
03-Oct-07,17467.41,17953.07,17288.41,17847.04
04-Oct-07,17799.63,17890.49,17494.7,17777.14
05-Oct-07,17831.68,17979.18,17708.8,17773.36
08-Oct-07,17901.94,17982.59,17322.14,17491.39
09-Oct-07,17402.24,18327.42,17287.19,18280.24
10-Oct-07,18473.43,18703.67,18436.99,18658.25
11-Oct-07,18696.62,18832.65,18536.97,18814.07
12-Oct-07,18794.63,18844.62,18336,18419.04
15-Oct-07,18525.61,19095.75,18525.61,19058.67
16-Oct-07,19102.93,19174.45,18777.75,19051.86
17-Oct-07,18037.9,18841.29,17307.9,18715.82
18-Oct-07,18827.46,19198.66,17771.16,17998.39
19-Oct-07,18031.77,18031.77,17226.18,17559.98
22-Oct-07,17259.65,17704.83,17171.45,17613.99
23-Oct-07,17910.3,18542.41,17910.3,18492.84
24-Oct-07,18727.9,18832.49,18317.17,18512.91
25-Oct-07,18519.23,18900.1,18459.51,18770.89
26-Oct-07,18823.66,19276.45,18629.53,19243.17
29-Oct-07,19621.39,20024.87,19621.39,19977.67
30-Oct-07,20103.44,20238.16,19694.85,19783.51
31-Oct-07,19827.4,19984.13,19735.21,19837.99
01-Nov-07,20130.23,20204.21,19634.47,19724.35
02-Nov-07,19364.61,20025.63,19255.77,19976.23
05-Nov-07,20009.35,20009.35,19502.45,19590.78
06-Nov-07,19689.79,19919.34,19337.85,19400.67
07-Nov-07,19552.53,19678.5,19249.47,19289.83
08-Nov-07,19110.4,19209.91,18917.4,19058.93
09-Nov-07,19282.7,19329.57,18737.22,18907.6
12-Nov-07,18640.52,18815.11,18333.21,18737.27
13-Nov-07,18681.1,19210.48,18636.21,19035.48
14-Nov-07,19336.96,19987.71,19336.96,19929.06
15-Nov-07,19947.72,19967.08,19723.2,19784.89
16-Nov-07,19603.09,19838.03,19472.51,19698.36
19-Nov-07,19895.49,19971.44,19583.97,19633.36
20-Nov-07,19510.94,19714.22,19196.42,19280.8
21-Nov-07,19197.57,19218.88,18515.3,18602.62
22-Nov-07,18724.11,18744.55,18182.83,18526.32
23-Nov-07,18737.22,18910.46,18548.06,18852.87
26-Nov-07,19171.25,19360.23,19137.66,19247.54
27-Nov-07,19128.86,19211.58,19019.33,19127.73
28-Nov-07,19316.76,19316.76,18884.2,18938.87
29-Nov-07,19290.67,19297.01,18930.31,19003.26
30-Nov-07,19136.12,19424.99,19006.89,19363.19
03-Dec-07,19547.09,19619.44,19446.68,19603.41
04-Dec-07,19707.59,19707.86,19482.34,19529.5
05-Dec-07,19628.85,19790.92,19560.68,19738.07
06-Dec-07,20018.17,20064.31,19716.57,19795.87
07-Dec-07,20063.5,20094.56,19706.43,19966
10-Dec-07,20074.92,20095.69,19834.01,19930.68
11-Dec-07,20049.35,20333.06,20019.34,20290.89
12-Dec-07,20197.44,20419.11,20045.42,20375.87
13-Dec-07,20498.11,20498.11,20065.63,20104.39
14-Dec-07,20108.09,20171.57,19936.49,20030.83
17-Dec-07,20032.67,20032.67,19177.19,19261.35
18-Dec-07,19339.14,19375.07,19009.35,19079.64
19-Dec-07,19255.39,19397.76,18886.4,19091.96
20-Dec-07,19210.22,19291.14,19097.7,19162.57
24-Dec-07,19308.2,19879,19308.2,19854.12
26-Dec-07,19940.96,20211.47,19896.61,20192.52
27-Dec-07,20301.05,20323.76,20159.73,20216.72
28-Dec-07,20158.12,20259.45,20022.88,20206.95
31-Dec-07,20323.28,20484.28,20239.63,20286.99
01-Jan-08,20325.27,20394.89,20220.46,20300.71
02-Jan-08,20393.1,20529.48,20077.4,20465.3
03-Jan-08,20403.91,20519.7,20293.87,20345.2
04-Jan-08,20367.94,20762.8,20367.94,20686.89
07-Jan-08,20637.21,20861.83,20438.19,20812.65
08-Jan-08,20970.07,21077.53,20696.6,20873.33
09-Jan-08,20903,21113.13,20701.49,20869.78
10-Jan-08,20930.28,21206.77,20530.07,20582.08
11-Jan-08,20702.94,20894.79,20505.81,20827.45
14-Jan-08,20918.23,20985.62,20661.9,20728.05
15-Jan-08,20836.47,20872.93,20203.63,20251.09
16-Jan-08,20079.89,20079.89,19513.25,19868.11
17-Jan-08,19972.75,20026.12,19643.76,19700.82
18-Jan-08,19579.61,19715.78,18930.42,19013.7
21-Jan-08,18919.57,18919.57,16951.5,17605.35
22-Jan-08,16884.09,17068.57,15332.42,16729.94
23-Jan-08,17415.26,17997.11,16951.03,17594.07
24-Jan-08,17920.98,18185.1,17070.05,17221.74
25-Jan-08,17504,18406.25,17504,18361.66
28-Jan-08,18011.89,18213.21,17443.29,18152.78
29-Jan-08,18346.49,18491.06,17927.92,18091.94
30-Jan-08,18120.22,18129.18,17683.51,17758.64
31-Jan-08,17810.13,18008.71,17417.63,17648.71
01-Feb-08,17820.67,18312.4,17534.96,18242.58
04-Feb-08,18496.03,18895.34,18439.33,18660.32
05-Feb-08,18592.58,18729.83,18509.54,18663.16
06-Feb-08,18247.03,18274.15,17936.01,18139.49
07-Feb-08,18198.68,18198.68,17492.28,17526.93
08-Feb-08,17610.07,17688.73,17203.06,17464.89
11-Feb-08,17427.34,17427.34,16457.74,16630.91
12-Feb-08,16812.63,16966.72,16565.48,16608.01
13-Feb-08,16816.94,17141.06,16725.68,16949.14
14-Feb-08,17265.19,17838.08,17265.19,17766.63
15-Feb-08,17541.17,18142.92,17445.05,18115.25
18-Feb-08,18228.21,18256.82,17900.96,18048.05
19-Feb-08,18215.26,18314.1,18018.48,18075.66
20-Feb-08,17991.29,17991.29,17505.56,17617.6
21-Feb-08,17825.22,17911.66,17482.31,17734.68
22-Feb-08,17515.62,17526.8,17294.73,17349.07
25-Feb-08,17523.81,17674.06,17137.99,17650.57
26-Feb-08,17799.56,17860.1,17678.74,17806.19
27-Feb-08,17983.42,18137.28,17770.65,17825.99
28-Feb-08,17810.52,17921.51,17690.16,17824.48
29-Feb-08,17779.54,17779.54,17258.2,17578.72
03-Mar-08,17227.56,17227.56,16634.63,16677.88
04-Mar-08,16742.2,16754.06,16164.57,16339.89
05-Mar-08,16328.91,16595.64,16253.02,16542.08
07-Mar-08,16211.96,16211.96,15689.92,15975.52
10-Mar-08,15684.24,15998.33,15362.17,15923.72
11-Mar-08,15778.27,16168.13,15739.04,16123.15
12-Mar-08,16541.14,16683.37,16064.09,16127.98
13-Mar-08,15873.28,15873.28,15228.99,15357.35
14-Mar-08,15467.39,15798.42,15331.35,15760.52
17-Mar-08,15326.93,15326.93,14738.27,14809.49
18-Mar-08,14725.68,15169.61,14677.24,14833.46
19-Mar-08,15325.79,15465.81,14930.08,14994.83
24-Mar-08,15093.77,15351.31,15056.09,15289.4
25-Mar-08,15612.61,16262.38,15612.61,16217.49
26-Mar-08,16270.12,16309.88,16009.87,16086.83
27-Mar-08,15950.29,16111.44,15869.09,16015.56
28-Mar-08,16100.26,16452.08,15884.45,16371.29
31-Mar-08,16226.66,16226.66,15563.15,15644.44
01-Apr-08,15771.72,15834.05,15297.96,15626.62
02-Apr-08,16023.3,16236.7,15719.47,15750.4
03-Apr-08,15805.63,16002.73,15699.21,15832.55
04-Apr-08,15896.09,15896.09,15303.04,15343.12
07-Apr-08,15390.15,15851.88,15321.56,15757.08
08-Apr-08,15770.16,15770.4,15479.42,15587.62
09-Apr-08,15512.7,15829.59,15464.72,15790.51
10-Apr-08,15754.87,15953.54,15655.2,15695.1
11-Apr-08,15840.56,15957.24,15673.67,15807.64
15-Apr-08,15694.41,16249.46,15573.03,16153.66
16-Apr-08,16288.76,16413.8,16198.56,16244.19
17-Apr-08,16456.04,16570.57,16397.17,16481.2
21-Apr-08,16611.41,16778.59,16611.41,16739.33
22-Apr-08,16686.55,16853.96,16597.53,16783.87
23-Apr-08,16823.99,16871.27,16589.45,16698.04
24-Apr-08,16796.26,16844.02,16668.6,16721.08
25-Apr-08,16781.97,17150.92,16781.97,17125.98
28-Apr-08,17251.56,17271.56,16978.89,17015.96
29-Apr-08,17050.87,17424.94,17011.6,17378.46
30-Apr-08,17479.01,17480.74,17241.88,17287.31
02-May-08,17560.15,17621.24,17445.93,17600.12
05-May-08,17687,17735.7,17457.27,17490.9
06-May-08,17441.41,17502.15,17237.68,17373.01
07-May-08,17404.15,17413.81,17229.98,17339.31
08-May-08,17212.61,17212.61,17038.03,17080.65
09-May-08,17020.79,17125.95,16678.94,16737.07
12-May-08,16641.45,16897.36,16546.55,16860.9
13-May-08,17008.03,17085.63,16697.47,16752.86
14-May-08,16691.3,17014.94,16626.35,16978.35
15-May-08,17084.89,17366.19,17079.94,17353.54
16-May-08,17476.41,17497.36,17315.52,17434.94
20-May-08,17366.05,17367.13,17136.26,17230.18
21-May-08,17065.61,17293.34,17041.63,17243.16
22-May-08,17104.59,17104.59,16863.38,16907.11
23-May-08,16958.8,17054.34,16626.11,16649.64
26-May-08,16468.32,16498.24,16300.88,16348.5
27-May-08,16454.75,16506.35,16237.92,16275.59
28-May-08,16358.62,16563.3,16217.78,16525.37
29-May-08,16666.03,16666.03,16196.02,16316.26
30-May-08,16454.03,16540.49,16314.99,16415.57
02-Jun-08,16591.46,16632.72,15991.21,16063.18
03-Jun-08,15851.72,15985.4,15709.51,15962.56
04-Jun-08,15992.9,15992.9,15442.34,15514.79
05-Jun-08,15479.65,15814.8,15314.02,15769.72
06-Jun-08,15914.41,15970.7,15526.5,15572.18
09-Jun-08,15115.97,15202.74,14846.18,15066.1
10-Jun-08,14979.96,15088.03,14645.31,14889.25
11-Jun-08,15018.68,15225.81,15009.48,15185.32
12-Jun-08,14957.53,15270.85,14747.99,15250.2
13-Jun-08,15327.1,15337.1,15135.81,15189.62
16-Jun-08,15333.07,15553.37,15333.07,15395.82
17-Jun-08,15388.36,15732.75,15357.98,15696.9
18-Jun-08,15744.21,15789.62,15390.22,15422.31
19-Jun-08,15250.47,15259.36,15051.66,15087.99
20-Jun-08,15168.05,15202.01,14519.27,14571.29
23-Jun-08,14423.05,14510.55,14163.45,14293.32
24-Jun-08,14313.33,14432.9,13991.31,14106.58
25-Jun-08,13856.07,14248.65,13731.54,14220.07
26-Jun-08,14300.72,14449.81,14196.68,14421.82
27-Jun-08,14127.76,14127.76,13760.24,13802.22
30-Jun-08,13791.02,13872.06,13405.54,13461.6
01-Jul-08,13480.02,13613.82,12904.09,12961.68
02-Jul-08,12948.05,13712.31,12822.75,13664.62
03-Jul-08,13530.68,13530.68,12934.92,13094.11
04-Jul-08,13127.1,13509.74,13027.79,13454
07-Jul-08,13561.92,13793.39,13475.78,13525.99
08-Jul-08,13292.8,13451.67,13049.96,13349.65
09-Jul-08,13581.41,13998.48,13581.41,13964.26
10-Jul-08,13861.6,14047.43,13763.94,13926.24
11-Jul-08,14032.06,14066.36,13351.34,13469.85
14-Jul-08,13360.34,13559.36,13269.62,13330.51
15-Jul-08,13067.08,13067.08,12605,12676.19
16-Jul-08,12740.78,12935.25,12514.02,12575.8
17-Jul-08,12909.57,13150.35,12843.79,13111.85
18-Jul-08,13234.53,13684.27,13093.34,13635.4
21-Jul-08,13782.13,13878.88,13581.19,13850.04
